GO.ID	Description	pVal	p.adj	Phenotype	Gene.vals
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	Herbivore	0.0618532174501174	0.364508262897636	1	GATAD2A:43, COMT:192, IFNAR1:230, RBBP4:289, TUBB:363, STAT2:501, TBK1:534, TLR9:692, KEAP1:835, RCOR1:956, IL1R1:980, HMG20B:1186, RIPK1:1198, TLR7:1211, SYK:1492, FNTA:1759, VEGFA:1994, ATP1B1:2100, ITGA4:2381, HDAC1:2751, ATP1B3:2776, AP2A1:2793, CD79A:2823, ITGB1:2950, KDM1A:3054, RBBP7:3107, MTA2:3789, ATP1A2:3927, VAV1:3929, NFE2L2:4079, ARID4B:4198, JAK2:8822.5, TYK2:8822.5, IL6R:8822.5, JAK1:8822.5, ROCK1:8822.5, SOS1:8822.5, ATP1B2:8822.5, PHF21A:8822.5, PLCG2:8822.5, AP2M1:8822.5, AP2A2:8822.5, FURIN:8822.5, HSP90AA1:8822.5, BTK:8822.5, JAK3:8822.5, HSP90AB1:8822.5, ROCK2:8822.5, SH3KBP1:8822.5, NCK1:8822.5, IFNGR1:8822.5, BLNK:8822.5, IFNAR2:8822.5, IFNGR2:8822.5, S1PR1:8822.5, CD79B:8822.5, PDCD1:8822.5, IMPDH1:8822.5, IMPDH2:8822.5, ZBP1:8822.5, CHD4:8822.5, ACE2:8822.5, MBD3:8822.5, SAP18:8822.5, SAP30:8822.5, MTA1:8822.5, FNTB:8822.5, NR3C1:8822.5, ARID4A:8822.5, BRMS1:8822.5, FKBP4:8822.5, CYSLTR1:8822.5, ATP1A3:8822.5, FXYD6:8822.5, ATP1A1:8822.5, FXYD1:8822.5, CRBN:8822.5, BRD4:8822.5, SIGMAR1:8822.5, GATAD2B:13422, MTA3:13968, ATP1A4:14214, CHD3:14312
REACTOME_SARS_COV_INFECTIONS	Herbivore	0.250418163106629	0.615673787282348	1	RPS14:18, ANO5:23, RPS15A:39, MAN2A1:41, GATAD2A:43, CRB3:49, RPS27:109, COMT:192, IFNAR1:230, RBBP4:289, RPS15:325, TUBB:363, IL17F:441, GANAB:443, TMPRSS2:479, STAT2:501, NLRP3:526, TBK1:534, ST3GAL2:577, RPN1:613, RUNX1:636, SRPK1:640, TLR9:692, SEC24D:785, KEAP1:835, IKBKB:843, ANO8:864, SEH1L:865, RCOR1:956, ANO6:966, IL1R1:980, MGAT2:981, NRP1:1051, PARP4:1052, ITCH:1083, TLR8:1135, HMG20B:1186, RIPK1:1198, TLR7:1211, CASP1:1221, MGAT4A:1224, ZCRB1:1281, PARP9:1342, MGAT4B:1482, SYK:1492, MASP1:1507, NUP133:1733, FNTA:1759, PARP14:1809, NUP98:1859, KPNA2:1924, GSK3A:1964, ST6GALNAC2:1979, VEGFA:1994, ZDHHC3:2013, ZDHHC5:2020, FUT8:2088, ATP1B1:2100, NUP54:2195, TAB2:2230, RPS3:2281, ITGA4:2381, TOMM70:2466, SMN1:2488, NUP42:2573, ST6GALNAC3:2708, HDAC1:2751, ATP1B3:2776, AP2A1:2793, BECN1:2801, CD79A:2823, SMN2:2824, ITGB1:2950, NUP107:2983, MGAT4C:3035, KDM1A:3054, RBBP7:3107, NUP85:3262, RCAN3:3381, UBE2N:3389, NUP37:3407, NUP160:3424, MAP3K7:3466, SIKE1:3546, GEMIN5:3556, ST6GAL1:3566, CHMP3:3569, GEMIN6:3600, CHMP7:3681, PPIG:3696, EP300:3736, IL17A:3740, MOGS:3757, NMI:3780, MTA2:3789, PIK3R4:3799, ATP1A2:3927, VAV1:3929, SEC24B:3960, NFE2L2:4079, ARID4B:4198, NUP205:4218, VPS18:4262, ZDHHC9:4265, JAK2:8822.5, TYK2:8822.5, STAT1:8822.5, IL6R:8822.5, JAK1:8822.5, PTPN11:8822.5, ROCK1:8822.5, TJP1:8822.5, AKT2:8822.5, AKT1:8822.5, UBB:8822.5, BCL2L1:8822.5, SFN:8822.5, GPC1:8822.5, CAV1:8822.5, SERPINE1:8822.5, PTPN6:8822.5, SDC1:8822.5, SOS1:8822.5, SDC4:8822.5, ATP1B2:8822.5, PHF21A:8822.5, PDPK1:8822.5, SDC3:8822.5, SDC2:8822.5, PPIA:8822.5, PLCG2:8822.5, TRIM25:8822.5, ISG15:8822.5, AP2M1:8822.5, AP2A2:8822.5, PIK3C3:8822.5, RB1:8822.5, NFKBIA:8822.5, NFKB1:8822.5, RELA:8822.5, CHUK:8822.5, TPR:8822.5, NDC1:8822.5, AAAS:8822.5, NUP188:8822.5, NUP93:8822.5, NUP155:8822.5, NUP43:8822.5, IRF3:8822.5, NUP210:8822.5, NUP58:8822.5, SEC13:8822.5, NUP35:8822.5, NUP62:8822.5, FURIN:8822.5, SMAD4:8822.5, HSP90AA1:8822.5, CREBBP:8822.5, VHL:8822.5, BTK:8822.5, TLR2:8822.5, B2M:8822.5, TLR1:8822.5, JAK3:8822.5, GSK3B:8822.5, RPS5:8822.5, HSP90AB1:8822.5, RPS10:8822.5, ROCK2:8822.5, RPS2:8822.5, SH3KBP1:8822.5, NCK1:8822.5, RPS27L:8822.5, AGRN:8822.5, IFNGR1:8822.5, BLNK:8822.5, RIPK2:8822.5, CANX:8822.5, TRAF3:8822.5, IRAK2:8822.5, TAB3:8822.5, IFNAR2:8822.5, IFNGR2:8822.5, IL17RC:8822.5, NOD2:8822.5, S1PR1:8822.5, TRAF6:8822.5, IL17RA:8822.5, IRAK1:8822.5, IRF7:8822.5, UBE2V1:8822.5, CD79B:8822.5, SEC23A:8822.5, SEC24A:8822.5, ATG14:8822.5, TRIM4:8822.5, SEC24C:8822.5, PDCD1:8822.5, ISCU:8822.5, HSPG2:8822.5, PPIB:8822.5, PATJ:8822.5, EEF1A1:8822.5, ST3GAL4:8822.5, GJA1:8822.5, IMPDH1:8822.5, IMPDH2:8822.5, ZBP1:8822.5, RIPK3:8822.5, CHMP4B:8822.5, CHMP4C:8822.5, CHMP4A:8822.5, NPM1:8822.5, ST3GAL1:8822.5, GPC4:8822.5, GPC3:8822.5, GPC5:8822.5, GPC6:8822.5, GPC2:8822.5, SP1:8822.5, IKBKE:8822.5, CHD4:8822.5, MASP2:8822.5, PYCARD:8822.5, IFIH1:8822.5, PRKCSH:8822.5, TKFC:8822.5, RNF135:8822.5, STING1:8822.5, DDOST:8822.5, ZDHHC8:8822.5, RPN2:8822.5, GEMIN8:8822.5, GEMIN2:8822.5, GEMIN7:8822.5, GEMIN4:8822.5, PARP16:8822.5, PARP8:8822.5, GALNT1:8822.5, ACE2:8822.5, MBD3:8822.5, SAP18:8822.5, SAP30:8822.5, MTA1:8822.5, FNTB:8822.5, ANO2:8822.5, ANO1:8822.5, ANO3:8822.5, ANO4:8822.5, ANO10:8822.5, ANO9:8822.5, NR3C1:8822.5, ARID4A:8822.5, BRMS1:8822.5, FKBP4:8822.5, CYSLTR1:8822.5, MAN1B1:8822.5, ATP1A3:8822.5, FXYD6:8822.5, ATP1A1:8822.5, FXYD1:8822.5, ST6GALNAC4:8822.5, EDEM2:8822.5, MGAT1:8822.5, MGAT5:8822.5, TUFM:8822.5, VPS41:8822.5, ZDHHC2:8822.5, CRBN:8822.5, SRPK2:8822.5, G3BP2:8822.5, VPS33A:8822.5, BRD4:8822.5, NLRP12:8822.5, G3BP1:8822.5, SIGMAR1:8822.5, LARP1:8822.5, VPS39:8822.5, ZDHHC20:8822.5, UVRAG:8822.5, VPS16:8822.5, TAB1:13369, GATAD2B:13422, PKLR:13454, VPS45:13480, VPS11:13539, MAGT1:13640, NUP214:13680, RAE1:13792, CHMP6:13884, MTA3:13968, DDX20:14163, ATP1A4:14214, CHD3:14312, VPS33B:14436, NUP50:14462, NUP153:14577, NOD1:14606, ST3GAL3:14625, IKBKG:14660, ANO7:14866, RPS17:14904, NUP88:14913, SNRPG:14920, RPS23:14925, RPS7:14927, RPS26:14967, UBA52:15002, SNRPD3:15043, RPS27A:15046, UBE2I:15090, SNRPD1:15100
REACTOMEMATURATION_OF__SARS_COV_1_NUCLEOPROTEIN	Both	0.350454705953538	0.705211869234631	1	PARP4:1052, PARP9:1342, PARP14:1809, GSK3A:1964, GSK3B:8822.5, PARP16:8822.5, PARP8:8822.5, UBE2I:15090
REACTOME_MATURATION_OF_PROTEIN_3A	Unclear	0.557296532982898	0.829047565155251	1	ST3GAL2:577, ST6GALNAC2:1979, ST6GALNAC3:2708, ST6GAL1:3566, ST3GAL4:8822.5, ST3GAL1:8822.5, GALNT1:8822.5, ST6GALNAC4:8822.5, ST3GAL3:14625
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN	Unclear	0.526705588815132	0.808950750745418	1	GANAB:443, MOGS:3757, CANX:8822.5, PRKCSH:8822.5, MGAT1:8822.5
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	Herbivore	0.681221650925094	0.884901035027337	1	GANAB:443, ST3GAL2:577, PARP4:1052, PARP9:1342, PARP14:1809, GSK3A:1964, ST6GALNAC2:1979, ST6GALNAC3:2708, ST6GAL1:3566, MOGS:3757, UBB:8822.5, GSK3B:8822.5, CANX:8822.5, ST3GAL4:8822.5, ST3GAL1:8822.5, PRKCSH:8822.5, PARP16:8822.5, PARP8:8822.5, GALNT1:8822.5, ST6GALNAC4:8822.5, MGAT1:8822.5, ST3GAL3:14625, UBA52:15002, RPS27A:15046, UBE2I:15090
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	Both	0.85708287407791	0.953313030205103	1	ANAPC1:287, CDC23:764, ANAPC7:1054, CDC16:2329, ANAPC5:2727, CDC26:3851, RB1:8822.5, CDC27:8822.5, ANAPC4:8822.5, UBE2S:8822.5, SKP2:8822.5, ANAPC2:8822.5, ANAPC15:14308, FZR1:14713, UBE2D1:15094
REACTOME_SARS_COV_1_HOST_INTERACTIONS	Herbivore	0.826066312734744	0.940276238548449	1	RPS14:18, RPS15A:39, RPS27:109, RPS15:325, NLRP3:526, TBK1:534, RUNX1:636, ITCH:1083, RIPK1:1198, TLR7:1211, CASP1:1221, KPNA2:1924, RPS3:2281, TOMM70:2466, RCAN3:3381, SIKE1:3546, PPIG:3696, EP300:3736, NMI:3780, UBB:8822.5, BCL2L1:8822.5, SFN:8822.5, CAV1:8822.5, SERPINE1:8822.5, PDPK1:8822.5, PPIA:8822.5, TRIM25:8822.5, NFKBIA:8822.5, NFKB1:8822.5, RELA:8822.5, IRF3:8822.5, SMAD4:8822.5, RPS5:8822.5, RPS10:8822.5, RPS2:8822.5, RPS27L:8822.5, TRAF3:8822.5, IRAK2:8822.5, TRAF6:8822.5, PPIB:8822.5, EEF1A1:8822.5, RIPK3:8822.5, NPM1:8822.5, SP1:8822.5, IKBKE:8822.5, PYCARD:8822.5, IFIH1:8822.5, TKFC:8822.5, STING1:8822.5, PKLR:13454, RPS17:14904, RPS23:14925, RPS7:14927, RPS26:14967, UBA52:15002, RPS27A:15046, UBE2I:15090
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	Herbivore	0.306488276582005	0.673563415176987	1	NLRP3:526, TBK1:534, RUNX1:636, ITCH:1083, TLR7:1211, CASP1:1221, KPNA2:1924, TOMM70:2466, RCAN3:3381, SIKE1:3546, PPIG:3696, NMI:3780, UBB:8822.5, PPIA:8822.5, TRIM25:8822.5, NFKBIA:8822.5, NFKB1:8822.5, RELA:8822.5, IRF3:8822.5, TRAF3:8822.5, IRAK2:8822.5, TRAF6:8822.5, PPIB:8822.5, RIPK3:8822.5, IKBKE:8822.5, PYCARD:8822.5, IFIH1:8822.5, TKFC:8822.5, STING1:8822.5, UBA52:15002, RPS27A:15046
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	Unclear	0.725827490419336	0.903775528471037	1	RIPK1:1198, CASP8:3894, TRADD:8822.5, TRAF2:8822.5, FADD:8822.5, RIPK3:8822.5
REACTOME_SARS_COV_2_INFECTION	Herbivore	0.735996323911968	0.904799102939707	1	RPS14:18, ANO5:23, RPS15A:39, MAN2A1:41, CRB3:49, RPS27:109, IFNAR1:230, RPS15:325, IL17F:441, GANAB:443, TMPRSS2:479, STAT2:501, NLRP3:526, TBK1:534, ST3GAL2:577, RPN1:613, SRPK1:640, SEC24D:785, IKBKB:843, ANO8:864, SEH1L:865, ANO6:966, MGAT2:981, NRP1:1051, PARP4:1052, TLR8:1135, TLR7:1211, MGAT4A:1224, ZCRB1:1281, PARP9:1342, MGAT4B:1482, MASP1:1507, NUP133:1733, PARP14:1809, NUP98:1859, KPNA2:1924, GSK3A:1964, ST6GALNAC2:1979, ZDHHC3:2013, ZDHHC5:2020, FUT8:2088, NUP54:2195, TAB2:2230, RPS3:2281, TOMM70:2466, SMN1:2488, NUP42:2573, ST6GALNAC3:2708, BECN1:2801, SMN2:2824, NUP107:2983, MGAT4C:3035, NUP85:3262, UBE2N:3389, NUP37:3407, NUP160:3424, MAP3K7:3466, SIKE1:3546, GEMIN5:3556, ST6GAL1:3566, CHMP3:3569, GEMIN6:3600, CHMP7:3681, IL17A:3740, MOGS:3757, PIK3R4:3799, SEC24B:3960, NUP205:4218, VPS18:4262, ZDHHC9:4265, TYK2:8822.5, STAT1:8822.5, JAK1:8822.5, PTPN11:8822.5, TJP1:8822.5, AKT2:8822.5, AKT1:8822.5, UBB:8822.5, SFN:8822.5, GPC1:8822.5, CAV1:8822.5, PTPN6:8822.5, SDC1:8822.5, SDC4:8822.5, PDPK1:8822.5, SDC3:8822.5, SDC2:8822.5, TRIM25:8822.5, ISG15:8822.5, PIK3C3:8822.5, RB1:8822.5, CHUK:8822.5, TPR:8822.5, NDC1:8822.5, AAAS:8822.5, NUP188:8822.5, NUP93:8822.5, NUP155:8822.5, NUP43:8822.5, IRF3:8822.5, NUP210:8822.5, NUP58:8822.5, SEC13:8822.5, NUP35:8822.5, NUP62:8822.5, FURIN:8822.5, HSP90AA1:8822.5, CREBBP:8822.5, VHL:8822.5, TLR2:8822.5, B2M:8822.5, TLR1:8822.5, GSK3B:8822.5, RPS5:8822.5, HSP90AB1:8822.5, RPS10:8822.5, RPS2:8822.5, RPS27L:8822.5, AGRN:8822.5, RIPK2:8822.5, CANX:8822.5, TRAF3:8822.5, IRAK2:8822.5, TAB3:8822.5, IFNAR2:8822.5, IL17RC:8822.5, NOD2:8822.5, TRAF6:8822.5, IL17RA:8822.5, IRAK1:8822.5, IRF7:8822.5, UBE2V1:8822.5, SEC23A:8822.5, SEC24A:8822.5, ATG14:8822.5, TRIM4:8822.5, SEC24C:8822.5, ISCU:8822.5, HSPG2:8822.5, PATJ:8822.5, ST3GAL4:8822.5, GJA1:8822.5, CHMP4B:8822.5, CHMP4C:8822.5, CHMP4A:8822.5, ST3GAL1:8822.5, GPC4:8822.5, GPC3:8822.5, GPC5:8822.5, GPC6:8822.5, GPC2:8822.5, IKBKE:8822.5, MASP2:8822.5, IFIH1:8822.5, PRKCSH:8822.5, TKFC:8822.5, RNF135:8822.5, STING1:8822.5, DDOST:8822.5, ZDHHC8:8822.5, RPN2:8822.5, GEMIN8:8822.5, GEMIN2:8822.5, GEMIN7:8822.5, GEMIN4:8822.5, PARP16:8822.5, PARP8:8822.5, GALNT1:8822.5, ACE2:8822.5, ANO2:8822.5, ANO1:8822.5, ANO3:8822.5, ANO4:8822.5, ANO10:8822.5, ANO9:8822.5, MAN1B1:8822.5, ST6GALNAC4:8822.5, EDEM2:8822.5, MGAT1:8822.5, MGAT5:8822.5, TUFM:8822.5, VPS41:8822.5, ZDHHC2:8822.5, SRPK2:8822.5, G3BP2:8822.5, VPS33A:8822.5, NLRP12:8822.5, G3BP1:8822.5, LARP1:8822.5, VPS39:8822.5, ZDHHC20:8822.5, UVRAG:8822.5, VPS16:8822.5, TAB1:13369, VPS45:13480, VPS11:13539, MAGT1:13640, NUP214:13680, RAE1:13792, CHMP6:13884, DDX20:14163, VPS33B:14436, NUP50:14462, NUP153:14577, NOD1:14606, ST3GAL3:14625, IKBKG:14660, ANO7:14866, RPS17:14904, NUP88:14913, SNRPG:14920, RPS23:14925, RPS7:14927, RPS26:14967, UBA52:15002, SNRPD3:15043, RPS27A:15046, UBE2I:15090, SNRPD1:15100
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	Herbivore	0.0292483861933723	0.27587631678156	1	MAN2A1:41, GANAB:443, ST3GAL2:577, RPN1:613, MGAT2:981, MGAT4A:1224, MGAT4B:1482, ST6GALNAC2:1979, ZDHHC3:2013, ZDHHC5:2020, FUT8:2088, ST6GALNAC3:2708, MGAT4C:3035, ST6GAL1:3566, MOGS:3757, ZDHHC9:4265, CANX:8822.5, ST3GAL4:8822.5, ST3GAL1:8822.5, PRKCSH:8822.5, DDOST:8822.5, ZDHHC8:8822.5, RPN2:8822.5, MAN1B1:8822.5, ST6GALNAC4:8822.5, EDEM2:8822.5, MGAT1:8822.5, MGAT5:8822.5, ZDHHC2:8822.5, ZDHHC20:8822.5, MAGT1:13640, ST3GAL3:14625
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	Both	0.220193107994486	0.593435237240746	1	SRPK1:640, PARP4:1052, PARP9:1342, PARP14:1809, GSK3A:1964, GSK3B:8822.5, PARP16:8822.5, PARP8:8822.5, SRPK2:8822.5, UBE2I:15090
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	Herbivore	0.0740071024573598	0.38233468690722	1	MAN2A1:41, GANAB:443, ST3GAL2:577, RPN1:613, SRPK1:640, MGAT2:981, PARP4:1052, MGAT4A:1224, PARP9:1342, MGAT4B:1482, PARP14:1809, GSK3A:1964, ST6GALNAC2:1979, ZDHHC3:2013, ZDHHC5:2020, FUT8:2088, ST6GALNAC3:2708, MGAT4C:3035, ST6GAL1:3566, MOGS:3757, ZDHHC9:4265, UBB:8822.5, GSK3B:8822.5, CANX:8822.5, ST3GAL4:8822.5, ST3GAL1:8822.5, PRKCSH:8822.5, DDOST:8822.5, ZDHHC8:8822.5, RPN2:8822.5, PARP16:8822.5, PARP8:8822.5, GALNT1:8822.5, MAN1B1:8822.5, ST6GALNAC4:8822.5, EDEM2:8822.5, MGAT1:8822.5, MGAT5:8822.5, ZDHHC2:8822.5, SRPK2:8822.5, ZDHHC20:8822.5, MAGT1:13640, ST3GAL3:14625, UBA52:15002, RPS27A:15046, UBE2I:15090
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	Unclear	0.996170391217458	0.999114947262334	1	BECN1:2801, CHMP3:3569, CHMP7:3681, PIK3R4:3799, PIK3C3:8822.5, ISCU:8822.5, CHMP4B:8822.5, CHMP4C:8822.5, CHMP4A:8822.5, UVRAG:8822.5, CHMP6:13884
REACTOME_RND2_GTPASE_CYCLE	Both	0.67459447153548	0.883292543339485	1	PLXND1:1436, DST:1711, PTPN13:1714, TFRC:1960, ARHGAP5:2301, WDR6:2530, LRRC1:2571, FNBP1:2997, FAM83B:3067, KTN1:3222, KIDINS220:3224, KIF14:3678, LEMD3:4250, DSG1:8822.5, PIK3R2:8822.5, CAV1:8822.5, PIK3R1:8822.5, FRS2:8822.5, EPHA2:8822.5, PKP4:8822.5, NUDC:8822.5, ALDH3A2:8822.5, FRS3:8822.5, CKAP4:8822.5, DEPDC1B:8822.5, VANGL1:8822.5, ARHGAP1:8822.5, NISCH:8822.5, RND2:8822.5, TNFAIP1:8822.5, DLG5:8822.5, UBXN11:8822.5, KCTD13:8822.5, GOLGA3:13756, PRAG1:14166, SCRIB:14994
REACTOME_RND1_GTPASE_CYCLE	Both	0.405101040334033	0.746437542132701	1	CPD:228, DST:1711, PTPN13:1714, FAM135A:1721, TFRC:1960, ARHGAP5:2301, WDR6:2530, FAM83B:3067, KIDINS220:3224, KIF14:3678, STIP1:3774, LEMD3:4250, DSP:8822.5, PIK3R2:8822.5, CAV1:8822.5, GRB7:8822.5, PIK3R1:8822.5, FLOT2:8822.5, FRS2:8822.5, EPHA2:8822.5, PKP4:8822.5, RND1:8822.5, ALDH3A2:8822.5, FRS3:8822.5, RASAL2:8822.5, DEPDC1B:8822.5, VANGL1:8822.5, STMN2:8822.5, CCDC88A:8822.5, TMEM59:8822.5, EPSTI1:8822.5, DLG5:8822.5, UBXN11:8822.5, PLEKHG5:13547
REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING	Unclear	0.0694947762696677	0.37392000026053	1	SIN3A:1729, HIF1A:2017, PRDM1:2574, HDAC1:2751, EP300:3736, IL2RG:8822.5, CD274:8822.5
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	Herbivore	0.914355186827236	0.976881306100108	1	IFNAR1:230, IL17F:441, STAT2:501, NLRP3:526, TBK1:534, SEC24D:785, IKBKB:843, SEH1L:865, TLR8:1135, TLR7:1211, MASP1:1507, NUP133:1733, NUP98:1859, KPNA2:1924, NUP54:2195, TAB2:2230, TOMM70:2466, NUP42:2573, BECN1:2801, NUP107:2983, NUP85:3262, UBE2N:3389, NUP37:3407, NUP160:3424, MAP3K7:3466, SIKE1:3546, IL17A:3740, PIK3R4:3799, SEC24B:3960, NUP205:4218, TYK2:8822.5, STAT1:8822.5, JAK1:8822.5, PTPN11:8822.5, UBB:8822.5, PTPN6:8822.5, TRIM25:8822.5, ISG15:8822.5, PIK3C3:8822.5, CHUK:8822.5, TPR:8822.5, NDC1:8822.5, AAAS:8822.5, NUP188:8822.5, NUP93:8822.5, NUP155:8822.5, NUP43:8822.5, IRF3:8822.5, NUP210:8822.5, NUP58:8822.5, SEC13:8822.5, NUP35:8822.5, NUP62:8822.5, HSP90AA1:8822.5, CREBBP:8822.5, TLR2:8822.5, B2M:8822.5, TLR1:8822.5, HSP90AB1:8822.5, RIPK2:8822.5, TRAF3:8822.5, IRAK2:8822.5, TAB3:8822.5, IFNAR2:8822.5, IL17RC:8822.5, NOD2:8822.5, TRAF6:8822.5, IL17RA:8822.5, IRAK1:8822.5, IRF7:8822.5, UBE2V1:8822.5, SEC23A:8822.5, SEC24A:8822.5, ATG14:8822.5, TRIM4:8822.5, SEC24C:8822.5, IKBKE:8822.5, MASP2:8822.5, IFIH1:8822.5, TKFC:8822.5, RNF135:8822.5, STING1:8822.5, G3BP2:8822.5, NLRP12:8822.5, G3BP1:8822.5, LARP1:8822.5, TAB1:13369, NUP214:13680, RAE1:13792, NUP50:14462, NUP153:14577, NOD1:14606, IKBKG:14660, NUP88:14913, UBA52:15002, RPS27A:15046
REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION	Both	0.722497214543873	0.901960889070325	1	CRB3:49, TJP1:8822.5, PATJ:8822.5, GJA1:8822.5
REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES	Unclear	0.370482179563262	0.72370462595077	1	SYK:1492, FLT3:2509, LCK:8822.5, HCK:8822.5
REACTOME_RHOBTB_GTPASE_CYCLE	Both	0.885189806204002	0.96440052048891	1	TRA2B:16, TMOD3:890, CCT6A:1695, PHIP:1903, STK38:1923, CCT2:2323, PDE5A:2608, CCT7:2942, COPS4:4118, VIM:8822.5, ROCK1:8822.5, ACTN1:8822.5, MYO6:8822.5, HSP90AA1:8822.5, CDC37:8822.5, HSP90AB1:8822.5, ROCK2:8822.5, RBBP6:8822.5, RNF20:8822.5, SRRM1:8822.5, CPSF7:8822.5, RHOBTB2:8822.5, RHOBTB1:8822.5, DBN1:8822.5, TWF1:8822.5, GPS1:14113, ACTG1:14687, COPS2:15018
REACTOME_CYTOPROTECTION_BY_HMOX1	Herbivore	0.355552169819355	0.710986273468936	1	ALB:48, FABP1:84, ABCC1:304, PPARA:377, COX5B:407, CARM1:504, NLRP3:526, BACH1:1398, HM13:1637, SIN3A:1729, COX6B1:2019, LRPPRC:2397, TACO1:2513, COX5A:3048, COX4I1:3990, NFE2L2:4079, MAFK:8822.5, CREBBP:8822.5, NCOR1:8822.5, NCOA1:8822.5, TBL1X:8822.5, MED1:8822.5, TGS1:8822.5, NCOA2:8822.5, CHD9:8822.5, RXRA:8822.5, NCOR2:8822.5, NCOA6:8822.5, HMOX1:8822.5, COX6A1:8822.5, COX7A2L:8822.5, SCO1:8822.5, COX16:8822.5, SURF1:8822.5, COX18:8822.5, COX11:8822.5, COX20:8822.5, SCO2:8822.5, HMOX2:8822.5, TXNIP:8822.5, BLVRB:8822.5, BLVRA:8822.5, SIN3B:8822.5, STAP2:13467, COX19:13582, PTK6:14661, HELZ2:14804
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	Unclear	0.216889430286026	0.590595296705443	1	BACH1:1398, HM13:1637, NFE2L2:4079, MAFK:8822.5, HMOX1:8822.5
